203.533,130.741,173.952,151.619,106.554,149.946,171.547,96.9665,185.273,131.308,413.204,140.16,446.497,161.039,492.737,158.581
202.057,130.079,172.682,148.944,102.433,142.953,170.489,96.9555,184.213,130.808,414.269,139.563,446.765,160.785,492.697,158.168
200.739,129.336,171.439,146.243,100.045,135.159,169.385,96.9553,183.111,129.777,415.356,139.008,446.811,160.548,492.671,157.988
200.184,129.073,170.944,144.942,98.8729,131.152,168.876,96.9342,182.565,129.116,415.813,138.765,446.872,160.406,492.659,157.976
198.903,128.333,169.908,142.125,96.9531,122.833,167.75,96.963,181.32,127.939,416.851,138.228,447.141,160.296,492.666,157.981
197.571,127.654,168.759,139.44,95.5823,114.352,166.523,96.9599,181.16,125.875,417.491,137.988,447.599,160.324,492.665,157.979
196.345,127.035,167.698,136.681,94.7126,105.846,165.276,96.9815,181.454,123.949,418.024,137.851,448.042,160.363,492.657,157.975
195.604,126.61,167.046,135.23,94.5133,101.658,164.751,97.1133,181.474,123.049,418.229,137.778,448.327,160.396,492.668,157.979
194.617,125.962,165.343,132.304,94.5274,93.3294,163.405,97.1409,181.299,121.446,418.835,137.681,448.855,160.434,492.664,157.975
193.671,125.381,163.353,129.255,95.0538,85.2749,162.176,97.1812,181.382,119.531,419.205,137.692,449.316,160.478,492.665,157.977
192.802,124.894,161.746,126.311,96.1143,77.5011,160.857,97.293,181.082,118.027,419.77,137.739,450.138,160.536,492.667,157.975
192.58,124.797,161.02,125.009,96.7712,73.7398,160.161,97.2797,180.773,117.247,420.272,137.847,451.23,160.613,492.669,157.978
191.848,124.372,159.753,122.526,98.1812,66.4601,158.812,97.3532,180.083,116.242,420.563,137.902,451.804,160.624,492.655,157.973
190.933,123.977,158.971,120.581,98.8136,60.0085,157.927,96.8543,179.506,115.77,421.17,138.04,452.639,160.666,492.66,157.98
190.455,123.811,158.654,119.798,100.063,56.7973,157.873,96.273,179.109,115.494,421.556,138.052,452.997,160.694,492.662,157.979
189.752,123.637,158.007,118.602,102.779,50.7912,157.584,95.0533,178.454,115.054,422.302,138.179,453.749,160.703,492.663,157.984
188.86,123.29,157.4,117.625,105.822,45.3798,158.457,94.0215,177.938,114.736,423.307,138.108,454.581,160.756,492.669,157.984
188.092,122.999,156.708,116.477,109.019,40.6264,160.359,94.4147,177.283,114.477,424.353,137.993,455.786,160.972,492.667,157.981
187.382,122.54,156.228,115.462,112.289,36.4776,161.306,93.5447,176.79,114.29,425.605,137.728,457.008,161.154,492.675,157.993
187.279,122.628,156.015,114.965,113.916,34.6793,161.699,93.007,176.56,114.239,426.14,137.678,457.428,161.186,492.671,157.975
186.765,122.644,155.595,114.186,117.083,31.4664,162.554,92.0502,176.157,114.165,427.311,137.533,458.374,161.254,492.664,157.978
186.394,122.479,155.346,113.852,118.644,30.0975,162.987,91.6376,176.006,114.166,427.952,137.472,458.983,161.292,492.666,157.977
185.81,122.434,154.984,113.378,121.463,27.7237,164.835,92.1712,175.709,114.188,429.094,137.528,459.892,161.305,492.676,157.978
185.554,122.521,154.821,113.157,122.819,26.7513,164.84,91.6466,175.428,114.173,429.727,137.544,460.146,161.316,492.663,157.978
184.892,122.578,154.365,112.818,125.212,25.0903,164.735,90.6251,174.89,114.068,430.741,137.73,460.944,161.38,492.667,157.975
184.21,122.516,153.903,112.384,127.306,23.8277,164.712,89.9319,174.427,113.999,431.161,138.211,461.73,161.487,492.665,157.98
