186.021,137.599,146.515,182.531,82.6385,182.933,149.495,97.3783,168.772,136.569,459.628,152.298,495.013,173.638,566.301,158.006
185.192,137.322,145.466,181.043,79.8392,179.228,148.899,97.3725,168.109,136.179,460.302,151.916,495.293,171.747,566.678,154.821
184.373,137.047,144.475,179.524,77.138,175.496,148.198,97.3887,167.482,135.628,461.053,151.415,495.657,169.894,566.467,152.61
183.966,136.951,144.052,178.754,75.9154,173.59,147.899,97.4031,167.187,135.288,461.646,151.036,496.013,168.12,566.149,151.465
183.123,136.617,143.049,177.096,73.1034,169.407,147.181,97.4045,166.585,134.643,462.09,150.765,496.146,167.269,565.934,150.827
182.243,136.279,142.031,175.174,70.4531,165.053,146.472,97.3977,165.894,134.078,462.761,150.366,496.274,165.894,564.989,150.009
181.378,136.002,141.089,173.351,67.9652,160.827,145.755,97.384,165.186,133.493,463.544,149.967,496.341,164.729,564.915,149.548
180.511,135.727,140.258,171.637,65.5397,156.334,144.985,97.3458,164.531,132.939,464.113,149.578,496.424,163.851,564.809,149.003
179.538,135.317,139.557,170.022,63.2877,151.58,144.149,97.3196,163.791,132.359,464.833,149.061,496.516,162.923,564.852,148.718
179.051,135.101,139.195,169.293,62.2123,149.109,143.752,97.3095,163.437,132.096,465.147,148.933,496.538,162.484,564.945,148.414
178.018,134.676,138.692,168.215,60.1985,144.124,142.856,97.2841,162.594,131.612,465.966,148.538,496.513,161.636,565.033,147.6
176.957,134.152,138.179,167.606,58.4417,139.091,141.961,97.2639,161.717,131.064,466.918,148.075,496.582,160.982,564.932,146.987
175.869,133.81,137.605,167.167,56.9016,134.054,141.034,97.2578,160.77,130.613,467.844,147.74,496.654,160.407,564.628,146.255
174.739,133.313,136.926,167.012,55.6197,129.156,140.061,97.2418,159.918,130.016,468.816,147.312,496.793,159.957,564.809,144.489
173.613,132.999,136.383,166.998,53.0319,124.572,139.055,97.2402,159.096,129.464,469.731,146.918,496.908,159.48,565.028,141.162
173.042,132.848,136.149,166.951,51.1544,122.206,138.514,97.2564,158.729,129.177,470.85,146.455,497.026,159.003,565.209,138.813
171.873,132.569,135.817,166.839,47.9753,116.841,137.46,97.2703,157.865,128.626,471.201,146.282,497.112,158.809,565.164,138.308
170.663,132.347,135.544,166.693,46.7327,111.845,136.359,97.2899,156.953,128.026,472.185,146,497.222,158.363,565.128,138.046
169.375,132.089,135.298,166.62,46.4833,107.096,135.236,97.2973,155.888,127.588,473.166,145.757,497.364,158.069,565.092,137.951
168.135,131.929,135.07,166.592,46.4681,102.523,134.088,97.2595,154.901,127.087,473.976,145.651,497.532,157.879,565.034,137.885
