190.765,139.949,161.053,188.149,113.047,189.286,161.342,96.108,177.847,137.077,448.818,155.123,488.191,183.903,550.041,183.177
189.59,139.88,158.934,186.956,110.359,187.446,160.243,96.1027,176.906,137.035,449.936,154.977,489.326,182.463,552.922,179.86
188.434,139.837,156.969,185.771,107.405,185.369,159.083,96.1189,175.961,136.959,451.152,154.821,490.467,180.992,555.763,176.295
187.17,139.663,155.057,184.558,104.295,182.984,157.893,96.1429,174.941,136.935,452.26,154.601,491.542,179.61,558.276,172.804
185.911,139.457,153.19,183.377,101.181,180.299,156.712,96.1615,173.972,136.791,452.729,154.47,491.913,178.954,559.356,171.201
184.684,139.393,151.528,182.216,98.0381,177.547,155.448,96.1672,172.931,136.747,454.631,154.16,493.067,176.587,562.904,165.931
183.386,139.35,150.014,181.062,95.2048,174.766,154.13,96.1967,171.914,136.679,455.806,153.878,493.954,175.056,565.281,161.902
181.26,139.164,147.575,179.179,90.5909,170.115,152.148,96.2791,170.111,136.418,456.953,153.654,494.775,173.511,567.764,157.659
179.786,138.885,146.32,178.051,87.8072,167.036,150.878,96.3221,168.87,135.943,458.108,153.306,495.404,172.008,569.672,153.696
178.326,138.682,145.1,176.991,85.1011,164.021,149.45,96.3792,167.699,135.558,459.232,153.002,495.945,170.642,571.685,149.438
176.835,138.381,143.845,176.036,82.737,161.128,148.167,96.4401,166.472,135.138,460.409,152.67,496.561,169.301,572.241,146.486
176.107,138.232,143.214,175.533,81.6558,159.737,147.497,96.4369,165.958,134.815,461.657,152.243,497.25,167.87,573.385,142.898
173.763,137.709,141.437,174.346,78.4246,155.329,145.454,96.4923,163.995,134.26,462.837,151.899,498.003,166.485,572.813,141.039
172.153,137.236,140.468,173.612,76.476,152.307,144.025,96.5077,162.669,133.823,464.075,151.423,498.703,165.164,571.825,139.82
170.614,136.711,139.624,172.993,74.7181,149.221,142.734,96.489,161.467,133.279,465.262,151.07,499.064,164.012,571.035,138.207
169.018,136.189,138.805,172.485,73.0692,146.204,141.337,96.4766,160.191,132.794,466.488,150.639,499.311,163.113,570.004,136.809
167.576,135.74,138.081,172.318,71.4855,143.276,140.073,96.4554,159.09,132.292,467.617,150.264,499.542,162.348,569.599,135.287
165.952,135.116,137.523,172.504,69.9887,140.524,138.86,96.4612,157.946,131.774,469.138,149.625,499.751,161.371,569.112,133.214
164.512,134.613,137.064,172.702,68.5011,137.875,137.604,96.4494,156.956,131.24,470.111,149.299,499.951,160.825,569.931,130.344
162.422,133.991,136.509,172.853,66.2842,134.257,135.898,96.4004,155.349,130.605,471.063,148.861,500.204,160.121,570.779,127.703
161.02,133.674,136.008,172.828,64.9293,132.11,134.771,96.373,154.316,130.197,471.925,148.419,500.519,159.357,571.569,125.381
159.774,133.366,135.45,172.711,63.688,130.3,133.722,96.3084,153.361,129.937,472.819,147.955,500.763,158.708,572.435,123.564
158.581,133.08,134.884,172.677,62.5428,128.834,132.756,96.2495,152.352,129.689,473.562,147.532,500.991,158.133,573.126,122.112
157.305,132.882,134.048,172.674,61.4146,127.626,131.839,96.1673,151.266,129.427,474.135,147.052,501.092,157.666,573.532,121.288
156.026,132.709,133.14,172.61,60.295,126.768,131.003,96.0225,150,129.274,474.615,146.663,501.029,157.161,573.476,121.158
154.831,132.497,132.242,172.672,59.1758,126.161,130.179,95.8861,148.819,129.138,474.754,146.153,501.045,156.807,573.252,121.646
154.18,132.407,131.915,172.75,58.6855,126.018,129.76,95.8254,148.267,129.072,474.762,145.79,501.106,156.515,572.832,122.671
153.044,132.307,131.2,172.785,57.66,125.973,129.084,95.6708,147.199,128.977,474.701,145.562,501.297,156.444,572.55,123.349
152.033,132.263,130.8,172.864,56.7901,126.201,128.42,95.4743,146.238,128.92,474.692,145.093,501.66,156.389,572.316,124.911
151.104,132.152,130.397,172.913,56.2042,126.864,127.869,95.3359,145.419,128.87,474.585,144.751,501.882,156.495,572.728,126.157
150.225,132.002,130.072,172.991,55.897,127.832,127.397,95.1969,144.711,128.775,474.476,144.37,502.025,156.753,573.749,127.041
149.435,131.878,129.715,173.034,55.7776,129.078,126.984,95.102,144.063,128.682,474.242,144.153,502.168,157.02,574.947,127.388
148.677,131.76,129.291,173.159,55.7779,130.546,126.666,94.9958,143.495,128.573,474.057,143.988,502.207,157.436,576.22,127.779
147.948,131.649,128.881,173.29,55.867,132.227,126.418,94.9316,142.994,128.498,473.789,143.863,502.209,157.961,577.413,127.953
147.749,131.592,128.681,173.396,55.9189,133.176,126.341,94.8901,142.833,128.477,473.542,143.777,502.195,158.605,578.422,128.051
147.084,131.486,128.115,173.553,56.2675,135.261,126.165,94.8198,142.354,128.456,473.203,143.788,502.16,159.349,579.774,128.245
146.601,131.39,127.671,173.771,56.7706,137.556,126.099,94.7719,142.005,128.414,473.029,143.845,502.134,159.795,580.844,128.408
146.087,131.319,127.218,174.025,57.5971,140.005,126.1,94.7444,141.731,128.4,472.757,143.965,502.187,160.725,583.74,128.948
145.558,131.239,126.822,174.368,58.7176,142.595,126.12,94.7195,141.413,128.367,472.287,144.209,502.28,161.832,587.519,129.482
145.109,131.217,126.362,174.814,60.2149,145.264,126.144,94.7133,141.191,128.361,471.718,144.559,502.491,163.157,591.095,131.848
144.779,131.212,126.033,175.257,62.1143,148.048,126.14,94.6909,140.985,128.35,471.158,144.953,502.662,164.828,592.134,137.467
