193.607,130.965,166.305,160.216,107.051,159.896,154.823,97.7042,176.725,131.494,438.604,142.767,471.427,168.465,547.78,156.416
193.424,130.583,165.91,158.93,106.146,157.343,154.409,97.6542,176.424,131.69,439.34,142.369,471.385,168.436,548.739,153.122
192.949,129.766,165.003,156.255,104.269,151.726,153.696,97.5981,176.039,131.468,440.648,141.713,471.549,168.44,548.786,147.311
192.167,128.578,163.906,153.263,102.404,146.004,152.934,97.617,175.741,131.164,441.818,140.921,470.946,168.355,545.488,142.344
192.002,128.156,163.603,151.723,101.604,143.058,152.585,97.6322,175.431,130.884,442.266,140.483,471.049,168.274,546.34,139.436
191.491,127.209,162.793,148.353,100.077,136.443,151.879,97.7529,175.22,130.144,443.453,139.573,471.749,168.313,546.091,134.045
190.931,126.241,162.116,144.722,98.9005,129.868,151.149,97.8793,175.902,128.324,444.555,138.567,472.765,168.473,548.277,128.781
190.522,125.794,161.831,142.908,98.4765,126.656,150.827,97.9612,176.354,127.338,444.947,138.015,473.146,168.511,546.66,127.179
189.99,124.581,161.695,139.268,97.947,120.271,150.202,98.1311,177.188,125.19,445.552,136.917,473.728,168.604,542.489,124.674
189.579,123.245,161.783,135.793,97.871,114.404,149.618,98.2404,178.7,122.758,446.082,135.84,474.109,168.671,542.437,120.729
189.622,122.621,161.915,134.171,97.9782,111.986,149.291,98.226,179.146,121.68,446.329,135.231,474.4,168.714,542.481,118.832
190.057,121.438,162.051,131.258,98.7078,108.526,148.739,98.1837,180.346,119.565,446.996,134.313,475.01,168.795,542.477,115.248
190.381,120.355,162.117,128.782,99.4019,105.732,148.167,98.0558,180.864,117.952,447.693,133.631,475.461,168.86,542.587,112.233
190.523,119.893,162.089,127.735,99.7821,104.434,147.934,98.0062,180.982,117.316,448.072,133.165,475.634,168.873,542.554,110.917
190.81,119.173,162.096,125.997,100.259,102.037,147.43,97.8724,180.992,116.193,448.609,132.568,475.82,168.907,542.679,108.535
190.805,118.631,162.088,124.689,100.727,99.7017,146.989,97.5457,180.891,115.4,449.039,131.941,475.934,168.922,542.842,106.652
190.795,118.45,162.046,123.718,101.233,97.4225,146.486,97.1285,180.774,114.882,449.529,131.49,476.05,168.948,542.855,105.091
190.896,118.423,162.059,123.316,101.469,96.4511,146.228,96.9129,180.584,114.598,449.674,131.244,476.048,168.955,542.823,104.385
190.821,118.448,161.922,122.664,101.917,94.9037,145.788,96.6411,180.392,114.215,450.142,130.873,476.096,168.967,542.681,103.198
190.738,118.569,161.837,122.123,102.223,93.709,145.25,96.2714,180.167,113.907,450.567,130.598,476.169,168.964,542.41,102.309
190.478,118.555,161.834,121.958,102.383,93.2418,145.05,96.12,180.048,113.82,450.737,130.436,476.197,168.955,542.336,101.925
190.24,118.682,161.815,121.662,102.49,92.7506,144.677,95.6656,179.94,113.681,450.948,130.265,476.243,168.957,542.098,101.261
189.972,118.695,161.819,121.527,102.552,92.5658,144.423,95.3569,179.922,113.593,451.036,130.221,476.365,168.971,541.764,100.729
189.703,118.695,161.783,121.549,102.562,92.8007,144.349,95.3647,179.912,113.634,451.014,130.227,476.548,168.978,540.946,100.374
189.789,118.832,161.746,121.644,102.49,93.0099,144.339,95.4595,179.883,113.666,450.946,130.328,476.63,168.996,540.059,100.145
189.735,118.915,161.656,121.84,102.506,93.6387,144.381,95.8351,179.847,113.86,450.852,130.414,476.709,169.009,539.778,100.049
189.886,119.202,161.577,122.169,102.514,94.259,144.464,96.32,179.797,114.146,450.857,130.539,476.843,169.026,539.664,99.7577
