189.652,130.121,156.992,153.051,91.4878,153.663,162.835,96.3822,177.713,133.009,415.765,143.563,456.755,165.736,501.355,145.764
188.275,129.799,155.42,151.015,88.4231,147.939,161.81,96.507,176.264,132.505,417.023,143.148,457.295,165.774,501.45,143.268
186.874,129.424,153.672,148.99,85.6775,141.864,160.724,96.6185,174.691,132.08,418.328,142.778,458.079,165.797,501.466,143.183
186.168,129.14,152.906,148.011,84.4166,138.752,160.156,96.7017,173.858,131.969,419.797,142.352,458.244,165.659,498.807,140.587
184.759,128.706,151.135,145.972,82.2732,132.401,159.028,96.795,172.863,131.407,420.666,142.046,458.307,165.586,498.371,139.15
183.151,128.213,149.398,143.914,80.5142,126.015,157.915,96.9543,172.077,130.27,422.327,141.57,458.912,165.575,497.871,135.637
182.532,128.038,148.647,142.929,79.8586,122.837,157.305,97.0499,171.517,129.636,423.172,141.255,459.146,165.56,497.293,134.069
181.021,127.569,146.999,140.955,78.8682,116.524,156.163,97.2415,170.197,128.571,424.99,140.55,459.872,165.618,497.043,131.084
179.55,127.284,145.475,138.963,78.3028,110.302,155.012,97.3944,168.741,127.764,426.692,139.827,460.705,165.697,496.118,128.99
178.822,127.085,144.862,138.028,78.2228,107.29,154.351,97.4769,168.07,127.221,427.267,139.605,461.102,165.743,495.611,127.982
177.493,126.953,143.516,136.2,78.3283,101.509,153.147,97.6666,167.15,126.25,428.782,139.011,461.976,165.841,494.278,125.892
176.119,126.729,142.453,134.595,78.8345,95.9658,151.97,97.9277,166.926,125.274,430.204,138.575,462.906,165.958,493.828,123.823
174.837,126.451,141.81,133.24,79.5998,90.7764,150.776,98.1648,166.441,124.39,431.296,138.153,463.872,166.09,493.354,121.972
174.209,126.356,141.671,132.75,80.0969,88.3033,150.126,98.2593,166.017,124.22,431.84,137.947,464.313,166.144,493.116,121.124
173.134,126.23,141.082,131.671,81.2008,83.665,148.942,98.5155,165.356,123.535,432.439,137.738,465.173,166.259,492.669,119.568
172.144,126.071,140.542,130.68,82.426,79.3396,147.774,98.7324,164.628,122.84,432.945,137.579,466.061,166.381,492.178,118.141
171.724,126.03,139.959,130.127,83.1064,77.3237,147.155,98.8581,164.118,122.749,433.122,137.677,466.403,166.424,492.017,117.482
170.913,125.922,138.956,128.958,84.3686,73.6355,146.025,99.0736,163.264,122.047,433.472,137.919,467.218,166.538,491.701,116.162
170.077,125.897,137.859,127.804,85.7089,70.2872,144.98,99.2526,162.43,121.55,433.72,138.137,468.115,166.653,491.439,115.017
169.811,125.868,137.358,127.158,86.3186,68.7832,144.436,99.2766,162.043,121.222,433.821,138.282,468.493,166.716,491.384,114.442
169.148,125.892,136.417,126.084,87.4829,66.0425,143.449,99.3469,161.192,120.856,433.957,138.485,469.269,166.821,491.333,113.327
168.697,125.948,135.663,125.125,88.4581,63.775,142.578,99.372,160.414,120.575,433.989,138.784,470.146,166.939,491.431,112.283
168.344,126.014,135.33,124.808,88.9113,62.7568,142.179,99.4199,160.083,120.581,434.008,138.982,470.753,167.023,491.468,111.837
167.792,126.081,134.611,124.17,89.4921,61.0446,141.473,99.5557,159.584,120.613,434.043,139.268,471.547,167.147,491.673,110.925
167.086,125.999,133.885,123.783,89.7875,59.7506,140.994,99.6765,159.033,120.589,434.134,139.633,472.16,167.241,492.06,110.13
166.878,126.016,133.687,123.668,89.7736,59.2204,140.771,99.703,158.859,120.624,434.148,139.847,472.646,167.323,492.328,109.835
166.411,125.907,133.047,123.427,89.3565,58.5491,140.211,99.7563,158.659,120.65,434.2,140.285,473.178,167.402,493.295,109.187
165.937,125.61,132.765,123.404,88.5224,58.3303,139.841,99.7059,158.412,120.464,434.257,140.624,473.639,167.484,494.642,108.691
165.755,125.426,132.642,123.438,87.9614,58.4462,139.572,99.6413,158.339,120.384,434.279,140.793,473.714,167.482,495.419,108.512
165.667,125.154,132.005,123.258,86.3338,59.0068,139.21,99.5058,158.322,120.134,434.314,140.992,473.874,167.505,497.309,108.132
165.758,124.894,131.804,123.467,84.3394,60.0897,139.182,99.4071,158.475,119.928,434.328,141.054,473.908,167.513,499.315,107.676
165.782,124.713,131.688,123.545,83.1738,60.8474,139.225,99.3268,158.613,119.804,434.369,140.999,473.96,167.51,501.185,107.76
165.958,124.472,131.456,123.778,80.5567,62.6878,139.489,98.8484,158.807,119.595,434.368,140.941,473.976,167.519,502.203,107.876
166.337,124.215,131.476,124.175,77.6344,65.0244,139.875,98.3664,159.031,119.316,434.38,140.678,473.965,167.507,504.435,108.067
166.898,124.14,131.681,124.706,74.4467,67.9141,140.345,97.8731,159.332,119.17,434.361,140.476,473.936,167.506,506.94,108.427
167.111,124.036,131.797,125.021,72.8647,69.578,140.676,97.5947,159.585,119.117,434.364,140.372,473.915,167.494,508.057,108.875
167.62,123.763,132.06,125.661,69.5609,73.2285,141.245,97.0503,159.968,118.898,434.352,140.166,473.841,167.483,510.978,109.508
168.135,123.524,132.316,126.352,66.3608,77.4532,141.979,96.4431,160.387,118.657,434.32,139.979,473.774,167.479,514.594,110.157
168.349,123.293,132.417,126.772,64.8489,79.7721,142.301,96.1802,160.623,118.519,434.286,139.87,473.75,167.472,515.872,111.09
168.883,123.131,132.724,127.612,62.0065,84.7526,143.061,95.6181,161.096,118.148,434.244,139.677,473.616,167.463,519.552,112.572
169.057,122.987,132.891,128.047,60.6634,87.4054,143.415,95.3602,161.34,118.022,434.279,139.317,473.455,167.433,523.896,114.237
169.545,122.71,133.098,128.897,58.3501,93.1328,144.175,94.9233,161.85,117.945,434.298,139.17,473.383,167.436,526.216,115.207
170.055,122.52,133.407,129.823,56.5937,99.2395,144.952,94.4186,162.181,118.139,434.335,138.876,473.178,167.4,531.256,117.642
170.372,122.37,133.57,130.274,55.9397,102.383,145.277,94.1828,162.371,118.141,434.357,138.731,473.049,167.383,533.187,119.345
170.979,122.234,133.787,131.167,55.2385,108.758,146.007,93.7944,162.676,118.292,434.385,138.274,472.844,167.354,535.838,123.592
171.641,122.203,134.084,132.137,55.4612,115.117,146.694,93.3747,162.844,118.487,434.412,138.08,472.725,167.358,535.827,129.242
172.077,122.292,134.547,133.189,56.5919,121.477,147.313,93.0243,163.001,118.54,434.414,137.971,472.681,167.409,535.66,133.877
172.194,122.355,134.76,133.847,57.4381,124.576,147.631,92.9163,162.975,118.866,434.402,137.99,472.659,167.45,535.103,136.168
172.533,122.485,135.549,135.418,59.4788,130.362,148.135,92.5922,162.817,119.305,434.398,138.053,472.65,167.528,533.573,140.46
172.824,122.736,136.596,137.463,61.7261,135.449,148.598,92.3744,162.682,119.916,434.426,138.162,472.71,167.585,532.174,143.557
172.957,122.845,137.128,138.553,62.9058,137.699,148.775,92.283,162.589,120.273,434.402,138.255,472.732,167.594,531.168,145.254
172.998,122.934,138.222,140.811,65.1996,141.317,149.046,92.1868,162.554,120.875,434.449,138.421,472.779,167.577,528.939,147.951
173.082,123.204,139.329,143.001,67.412,143.873,149.297,92.1743,162.655,121.447,434.534,138.63,472.768,167.505,526.526,149.809
173.089,123.375,139.746,144.015,68.5467,144.696,149.395,92.206,162.746,121.779,434.6,138.724,472.751,167.458,525.56,150.337
173.027,123.536,140.722,145.747,70.8725,145.29,149.603,92.2777,162.975,122.323,434.692,138.958,472.77,167.335,523.414,150.727
172.905,123.602,141.92,146.845,73.4356,144.732,149.783,92.4387,162.971,123.033,434.767,139.177,472.826,167.259,521.626,150.277
172.874,123.52,142.477,147.044,75.411,143.516,149.849,92.5389,163.029,123.223,434.834,139.311,472.867,167.251,520.365,149.922
172.843,123.477,143.634,147.212,78.2025,141.563,149.996,92.7664,163.209,123.413,434.974,139.593,473.077,167.271,517.785,148.645
172.932,123.47,144.06,147.286,81.383,138.628,150.147,92.9581,163.221,123.8,435.072,139.942,473.273,167.3,516.048,147.113
173.234,123.501,144.391,146.926,84.1831,135.195,150.267,93.039,163.393,123.868,435.225,140.264,473.455,167.324,515.234,145.399
173.458,123.62,144.483,146.544,85.4646,133.419,150.33,93.0666,163.478,123.917,435.329,140.446,473.537,167.332,515.094,144.475
173.86,123.463,144.741,145.504,87.5972,129.673,150.479,93.0742,163.802,123.916,435.551,140.842,473.743,167.357,514.931,142.142
174.008,123.336,144.874,144.026,88.9506,126.234,150.625,93.0216,164.003,123.924,435.839,141.042,473.909,167.378,514.835,139.534
